Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749217900,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749217901,2,,Aggregated,0.000000,0.000000,420,420,420,420,420,420,420,420,420,420,420,2,0,414.3247499996505,417.0832079998945,414.3247499996505,419.8416660001385,126.0
1749217902,4,,Aggregated,0.000000,0.000000,420,420,420,420,420,420,420,420,420,420,420,4,0,410.0,412.25607300020783,393.1646669989277,421.6932090021146,126.0
1749217903,6,,Aggregated,0.000000,0.000000,410,410,420,420,420,420,420,420,420,420,420,6,0,390.0,390.51736100009293,346.66579099939554,421.6932090021146,126.66666666666667
1749217904,8,,Aggregated,2.000000,0.000000,410,410,420,420,420,420,420,420,420,420,420,8,0,390.0,386.73182800039285,343.05083300205297,421.6932090021146,126.375
1749217905,8,,Aggregated,2.000000,0.000000,410,410,420,420,420,420,420,420,420,420,420,8,0,390.0,386.73182800039285,343.05083300205297,421.6932090021146,126.375
1749217906,8,,Aggregated,2.000000,0.000000,410,410,420,420,420,420,420,420,420,420,420,8,0,390.0,386.73182800039285,343.05083300205297,421.6932090021146,126.375
1749217907,8,,Aggregated,2.000000,0.000000,350,410,410,410,420,420,420,420,420,420,420,11,0,350.0,338.0212612729255,199.08054099869332,421.6932090021146,126.45454545454545
1749217908,8,,Aggregated,1.333333,0.000000,350,390,410,410,420,420,420,420,420,420,420,12,0,350.0,326.488079750258,199.08054099869332,421.6932090021146,126.66666666666667
1749217909,8,,Aggregated,1.333333,0.000000,350,390,410,410,420,420,420,420,420,420,420,13,0,350.0,315.1794069232822,179.47533299957286,421.6932090021146,126.53846153846153
1749217910,8,,Aggregated,1.375000,0.000000,340,350,410,410,420,420,420,420,420,420,420,16,0,230.0,299.27024993776286,179.47533299957286,421.6932090021146,126.5625
1749217911,8,,Aggregated,1.375000,0.000000,340,350,410,410,420,420,420,420,420,420,420,16,0,230.0,299.27024993776286,179.47533299957286,421.6932090021146,126.5625
1749217912,8,,Aggregated,1.375000,0.000000,340,350,410,410,420,420,420,420,420,420,420,16,0,230.0,299.27024993776286,179.47533299957286,421.6932090021146,126.5625
1749217913,8,,Aggregated,1.400000,0.000000,240,350,390,410,420,420,420,420,420,420,420,18,0,230.0,291.0489212222779,179.47533299957286,421.6932090021146,127.05555555555556
1749217914,8,,Aggregated,1.400000,0.000000,240,350,390,410,420,420,420,420,420,420,420,18,0,230.0,291.0489212222779,179.47533299957286,421.6932090021146,127.05555555555556
1749217915,8,,Aggregated,1.200000,0.000000,230,350,390,410,420,420,420,420,420,420,420,20,0,230.0,281.4602686999933,179.47533299957286,421.6932090021146,127.05
1749217916,8,,Aggregated,1.200000,0.000000,230,340,350,390,410,420,420,420,420,420,420,21,0,230.0,279.20558728579806,179.47533299957286,421.6932090021146,127.0
