Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749217839,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749217840,2,,Aggregated,0.000000,0.000000,500,500,500,500,500,500,500,500,500,500,500,2,0,474.42858399881516,486.6846670011,474.42858399881516,498.9407500033849,126.0
1749217841,4,,Aggregated,0.000000,0.000000,470,470,500,500,500,500,500,500,500,500,500,4,0,370.0,425.3486667503239,358.7282080006844,498.9407500033849,126.5
1749217842,5,,Aggregated,0.000000,0.000000,370,470,470,500,500,500,500,500,500,500,500,5,0,370.0,410.85675840076874,352.8891250025481,498.9407500033849,126.2
1749217843,5,,Aggregated,0.000000,0.000000,370,470,470,500,500,500,500,500,500,500,500,5,0,370.0,410.85675840076874,352.8891250025481,498.9407500033849,126.2
1749217844,5,,Aggregated,0.000000,0.000000,370,470,470,500,500,500,500,500,500,500,500,5,0,370.0,410.85675840076874,352.8891250025481,498.9407500033849,126.2
1749217845,5,,Aggregated,1.250000,0.000000,370,370,470,470,500,500,500,500,500,500,500,6,0,360.0,374.0702083335539,190.13745799747994,498.9407500033849,126.16666666666667
1749217846,5,,Aggregated,1.250000,0.000000,370,370,470,470,500,500,500,500,500,500,500,6,0,360.0,374.0702083335539,190.13745799747994,498.9407500033849,126.16666666666667
1749217847,5,,Aggregated,1.000000,0.000000,360,370,470,470,500,500,500,500,500,500,500,7,0,360.0,345.6915774290142,175.41979200177593,498.9407500033849,126.14285714285714
1749217848,5,,Aggregated,0.833333,0.000000,360,370,470,470,500,500,500,500,500,500,500,8,0,350.0,328.3656978755971,175.41979200177593,498.9407500033849,126.5
1749217849,5,,Aggregated,0.857143,0.000000,350,360,370,470,500,500,500,500,500,500,500,9,0,350.0,316.8453656673794,175.41979200177593,498.9407500033849,126.66666666666667
1749217850,5,,Aggregated,0.888889,0.000000,250,360,370,370,470,500,500,500,500,500,500,11,0,250.0,299.44157572787265,175.41979200177593,498.9407500033849,126.72727272727273
1749217851,5,,Aggregated,0.900000,0.000000,250,350,370,370,470,500,500,500,500,500,500,12,0,220.0,292.3935659173367,175.41979200177593,498.9407500033849,126.66666666666667
1749217852,5,,Aggregated,0.900000,0.000000,250,350,370,370,470,500,500,500,500,500,500,12,0,220.0,292.3935659173367,175.41979200177593,498.9407500033849,126.66666666666667
1749217853,5,,Aggregated,0.900000,0.000000,220,350,360,370,470,500,500,500,500,500,500,13,0,220.0,286.5709646931254,175.41979200177593,498.9407500033849,127.0
1749217854,5,,Aggregated,0.800000,0.000000,220,250,360,370,470,500,500,500,500,500,500,15,0,220.0,275.80724440097885,175.41979200177593,498.9407500033849,127.0
1749217855,5,,Aggregated,0.800000,0.000000,220,250,360,370,470,500,500,500,500,500,500,15,0,220.0,275.80724440097885,175.41979200177593,498.9407500033849,127.0
1749217856,5,,Aggregated,0.800000,0.000000,220,250,350,360,470,500,500,500,500,500,500,17,0,220.0,268.34303917733934,175.41979200177593,498.9407500033849,127.0
1749217857,5,,Aggregated,0.800000,0.000000,220,250,350,360,470,500,500,500,500,500,500,17,0,220.0,268.34303917733934,175.41979200177593,498.9407500033849,127.0
1749217858,5,,Aggregated,0.800000,0.000000,220,250,350,360,470,500,500,500,500,500,500,17,0,220.0,268.34303917733934,175.41979200177593,498.9407500033849,127.0
1749217859,5,,Aggregated,1.000000,0.000000,220,220,350,360,470,500,500,500,500,500,500,18,0,220.0,265.48979622303807,175.41979200177593,498.9407500033849,127.05555555555556
1749217860,5,,Aggregated,0.900000,0.000000,220,250,350,360,470,500,500,500,500,500,500,19,0,220.0,265.6202280007787,175.41979200177593,498.9407500033849,126.94736842105263
1749217861,5,,Aggregated,0.800000,0.000000,220,250,350,360,470,500,500,500,500,500,500,20,0,220.0,262.0432020006774,175.41979200177593,498.9407500033849,126.85
1749217862,5,,Aggregated,0.900000,0.000000,220,250,270,350,370,470,500,500,500,500,500,22,0,220.0,258.67561168243725,175.41979200177593,498.9407500033849,126.77272727272727
1749217863,5,,Aggregated,0.900000,0.000000,220,250,270,350,370,470,500,500,500,500,500,22,0,220.0,258.67561168243725,175.41979200177593,498.9407500033849,126.77272727272727
1749217864,5,,Aggregated,0.900000,0.000000,220,250,270,350,370,470,500,500,500,500,500,22,0,220.0,258.67561168243725,175.41979200177593,498.9407500033849,126.77272727272727
1749217865,5,,Aggregated,1.000000,0.000000,220,220,270,350,370,470,500,500,500,500,500,24,0,210.0,253.35309195891872,175.41979200177593,498.9407500033849,126.79166666666667
1749217866,5,,Aggregated,1.000000,0.000000,220,220,270,350,370,470,500,500,500,500,500,24,0,210.0,253.35309195891872,175.41979200177593,498.9407500033849,126.79166666666667
1749217867,5,,Aggregated,0.700000,0.000000,210,220,250,350,370,470,500,500,500,500,500,25,0,210.0,251.7190382805711,175.41979200177593,498.9407500033849,126.76
